classification,flag,press_length,date_string,timestamp,event_start,interval_length,interval
-1,0,6,20230305,13:46:04,527360,7,"[401, 447, 447, 515, 228, 228, 444]"
-1,0,5,20230305,13:46:05,527384,6,"[393, 388, 391, 391, 396, 439]"
-1,0,6,20230305,13:46:08,527442,3,"[444, 441, 449]"
1,0,30,20230305,13:46:10,527484,12,"[215, 213, 215, 215, 215, 215, 215, 218, 182, 223, 231, 241]"
1,0,34,20230305,13:46:15,527591,9,"[210, 208, 203, 203, 203, 203, 210, 203, 215]"
-1,0,5,20230305,13:46:36,528016,6,"[441, 419, 416, 419, 421, 426]"
-1,0,6,20230305,13:46:45,528224,4,"[426, 421, 429, 429]"
-1,0,5,20230305,13:46:46,528248,5,"[464, 464, 452, 447, 447]"
-1,0,5,20230305,13:46:47,528266,3,"[396, 393, 393]"
-1,0,5,20230305,13:47:02,528554,4,"[375, 365, 365, 370]"
-1,0,6,20230305,13:47:08,528685,3,"[414, 411, 419]"
-1,0,5,20230305,13:47:10,528730,3,"[434, 434, 439]"
-1,0,6,20230305,13:47:23,529012,4,"[449, 439, 434, 297]"
-1,0,6,20230305,13:51:42,534473,6,"[220, 228, 223, 226, 185, 228]"
1,0,27,20230305,13:52:53,535968,12,"[215, 200, 195, 195, 190, 195, 205, 45, 198, 195, 203, 218]"
-1,0,7,20230305,13:53:31,536790,6,"[198, 177, 180, 180, 182, 198]"
-1,0,6,20230305,13:57:05,541274,1,[370]
-1,0,7,20230305,14:15:09,564061,15,"[292, 284, 261, 259, 261, 264, 266, 281, 325, 266, 266, 248, 248, 256, 317]"
1,0,31,20230305,14:16:11,565374,8,"[276, 274, 274, 271, 271, 271, 274, 271]"
-1,0,8,20230305,14:17:17,566759,4,"[269, 266, 264, 271]"
-1,0,7,20230305,14:19:15,569245,1,[543]
-1,0,7,20230305,14:22:07,572863,3,"[228, 226, 63]"
1,0,33,20230305,14:23:56,575162,8,"[312, 297, 297, 297, 297, 292, 294, 292]"
-1,0,5,20230305,14:24:23,575722,4,"[322, 304, 312, 307]"
-1,0,5,20230305,14:24:24,575758,4,"[335, 317, 314, 314]"
-1,0,6,20230305,14:24:26,575788,5,"[274, 261, 264, 264, 271]"
-1,0,7,20230305,14:25:39,577314,5,"[304, 297, 299, 304, 304]"
-1,0,6,20230305,14:26:25,578284,4,"[259, 254, 254, 256]"
1,0,39,20230305,14:28:29,580903,8,"[276, 264, 264, 264, 261, 264, 261, 266]"
-1,0,6,20230305,14:28:44,581193,3,"[256, 254, 259]"
-1,0,6,20230305,14:29:38,582347,3,"[251, 248, 256]"
-1,0,7,20230305,14:30:45,583751,5,"[266, 264, 264, 266, 266]"
-1,0,5,20230305,14:31:30,584697,4,"[289, 279, 276, 281]"
-1,0,6,20230305,14:31:31,584729,5,"[256, 259, 261, 363, 363]"
1,0,38,20230305,14:32:12,585598,10,"[238, 236, 238, 236, 236, 236, 236, 233, 238, 248]"
1,0,25,20230305,14:32:23,585800,8,"[264, 248, 241, 241, 238, 238, 238, 243]"
-1,0,6,20230305,14:32:30,585959,3,"[238, 241, 241]"
-1,0,6,20230305,14:33:32,587261,1,[459]
-1,0,8,20230305,14:35:02,589165,4,"[284, 264, 261, 264]"
1,0,39,20230305,14:35:23,589594,10,"[271, 259, 254, 251, 248, 248, 248, 251, 254, 259]"
-1,0,7,20230305,14:36:00,590371,1,[416]
-1,0,5,20230305,14:36:10,590595,1,[574]
-1,0,4,20230305,14:36:11,590624,2,"[215, 215]"
-1,0,8,20230305,14:36:50,591433,4,"[241, 241, 241, 241]"
1,0,34,20230305,14:37:06,591764,9,"[208, 231, 200, 198, 198, 198, 200, 205, 223]"
-1,0,6,20230305,14:37:30,592278,5,"[350, 320, 320, 322, 325]"
-1,0,6,20230305,14:37:40,592502,6,"[327, 327, 314, 312, 314, 322]"
-1,0,7,20230305,14:40:57,596628,3,"[236, 233, 238]"
1,0,44,20230305,14:41:51,597719,20,"[220, 210, 208, 210, 210, 208, 205, 203, 200, 198, 200, 203, 284, 208, 193, 195, 193, 193, 193, 187]"
-1,0,7,20230305,14:42:00,597905,4,"[322, 320, 320, 330]"
-1,0,7,20230305,14:43:16,599510,3,"[464, 469, 474]"
-1,0,5,20230305,14:44:02,600479,3,"[474, 472, 474]"
-1,0,8,20230305,14:45:06,601832,6,"[401, 391, 393, 439, 426, 426]"
-1,0,5,20230305,14:45:46,602684,4,"[444, 317, 317, 441]"
-1,0,6,20230305,14:46:36,603727,7,"[459, 375, 452, 452, 454, 457, 474]"
-1,0,6,20230305,14:46:52,604042,8,"[513, 487, 472, 469, 469, 469, 474, 477]"
-1,0,6,20230305,14:46:53,604072,7,"[538, 520, 518, 518, 515, 528, 528]"
-1,0,6,20230305,14:46:58,604168,9,"[553, 434, 320, 213, 269, 497, 78, 508, 543]"
-1,0,4,20230315,15:10:33,2362,1,[340]
-1,0,4,20230315,15:10:37,2421,10,"[314, 294, 294, 294, 292, 294, 297, 304, 312, 340]"
-1,0,5,20230315,15:20:37,15271,1,[15]
-1,0,6,20230316,06:56:09,19563,6,"[269, 238, 241, 243, 243, 259]"
-1,0,6,20230316,06:56:18,19750,4,"[200, 200, 198, 200]"
-1,0,6,20230316,06:56:51,20451,4,"[246, 241, 241, 243]"
1,0,33,20230316,06:57:59,21864,8,"[281, 281, 281, 281, 281, 281, 281, 281]"
-1,0,5,20230316,06:59:31,23790,4,"[251, 241, 243, 256]"
-1,0,5,20230316,07:02:39,27742,6,"[492, 223, 215, 213, 215, 220]"
-1,0,6,20230316,07:03:03,28250,1,[340]
-1,0,6,20230316,07:07:05,33356,7,"[274, 251, 251, 251, 254, 264, 355]"
1,0,37,20230316,07:12:50,40631,26,"[309, 259, 248, 248, 243, 243, 241, 241, 233, 231, 231, 223, 223, 223, 226, 226, 226, 228, 233, 228, 228, 223, 223, 220, 274, 274]"
1,0,31,20230316,07:13:10,41037,10,"[220, 223, 220, 220, 220, 226, 223, 223, 226, 226]"
1,0,24,20230316,07:13:41,41685,58,"[231, 218, 213, 210, 205, 205, 200, 200, 198, 198, 198, 200, 203, 203, 198, 198, 198, 195, 195, 193, 190, 190, 187, 185, 182, 182, 182, 185, 182, 185, 185, 185, 185, 182, 182, 182, 180, 180, 177, 172, 172, 139, 170, 175, 170, 170, 170, 170, 170, 172, 172, 172, 172, 170, 170, 177, 187, 187]"
-1,0,5,20230316,07:15:23,43833,1,[551]
-1,0,6,20230316,07:17:06,45982,4,"[510, 233, 228, 231]"
-1,0,5,20230316,07:19:10,48578,4,"[266, 266, 254, 251]"
-1,0,4,20230316,07:21:47,51869,3,"[246, 248, 251]"
-1,0,4,20230316,07:22:09,52324,5,"[203, 185, 182, 182, 185]"
1,0,38,20230316,07:23:52,54517,10,"[200, 193, 193, 182, 190, 193, 193, 193, 195, 223]"
1,0,33,20230316,07:29:28,61593,33,"[302, 228, 215, 213, 213, 215, 218, 215, 210, 210, 213, 215, 215, 162, 215, 215, 215, 215, 218, 210, 213, 210, 233, 205, 208, 205, 200, 198, 203, 279, 279, 279, 406]"
-1,0,9,20230316,07:31:33,64204,5,"[175, 165, 170, 167, 187]"
-1,0,5,20230316,07:32:37,65551,6,"[213, 195, 198, 198, 198, 200]"
-1,0,4,20230316,07:35:20,68993,4,"[279, 259, 256, 259]"
-1,0,5,20230316,07:35:24,69090,9,"[264, 248, 246, 251, 251, 251, 254, 254, 254]"
-1,0,4,20230316,07:42:58,78651,5,"[187, 187, 187, 187, 200]"
-1,0,5,20230316,07:44:24,80454,4,"[233, 218, 228, 231]"
1,0,29,20230316,07:47:30,84385,12,"[294, 292, 292, 292, 294, 294, 294, 294, 297, 299, 297, 299]"
-1,0,5,20230316,07:51:26,89302,3,"[205, 208, 205]"
-1,0,4,20230316,07:52:56,91205,6,"[391, 274, 274, 266, 162, 281]"
1,0,38,20230316,07:53:15,91588,11,"[297, 289, 287, 284, 284, 287, 287, 292, 297, 297, 312]"
1,0,30,20230316,07:55:12,94049,13,"[337, 279, 281, 279, 271, 294, 276, 276, 279, 276, 335, 426, 426]"
-1,0,6,20230316,07:55:38,94598,3,"[294, 294, 309]"
1,0,27,20230316,07:56:23,95551,7,"[248, 236, 233, 231, 233, 238, 243]"
-1,0,5,20230316,07:59:29,99458,2,"[391, 172]"
-1,2,10,20230316,08:02:23,103126,9,"[203, 177, 180, 175, 180, 185, 185, 185, 193]"
1,0,33,20230316,08:09:21,111917,7,"[396, 383, 289, 137, 284, 284, 160]"
-1,0,4,20230316,08:11:36,114765,0,[]
-1,0,4,20230316,08:14:59,119026,20,"[355, 335, 327, 325, 327, 327, 330, 330, 332, 335, 337, 337, 337, 337, 340, 342, 345, 345, 345, 355]"
-1,0,5,20230318,11:22:13,37353,5,"[368, 353, 347, 350, 561]"
1,0,23,20230318,11:22:22,37532,16,"[363, 355, 350, 350, 342, 342, 342, 340, 342, 342, 342, 340, 337, 342, 342, 347]"
1,0,25,20230318,11:22:25,37593,15,"[345, 363, 335, 335, 340, 345, 345, 345, 347, 347, 345, 345, 365, 365, 345]"
1,0,31,20230318,11:22:28,37665,10,"[264, 264, 279, 264, 500, 266, 132, 132, 266, 271]"
-1,0,5,20230318,11:22:43,37992,8,"[403, 294, 309, 248, 175, 175, 406, 292]"
1,0,26,20230318,11:22:55,38226,7,"[368, 360, 363, 355, 363, 355, 370]"
1,0,24,20230318,11:35:35,54259,14,"[419, 342, 297, 297, 152, 99, 203, 198, 200, 91, 198, 208, 401, 388]"
-1,0,5,20230318,11:35:41,54380,6,"[223, 355, 350, 350, 345, 281]"
-1,0,4,20230318,11:35:46,54492,1,[502]
-1,0,4,20230318,11:36:02,54824,1,[375]
-1,0,5,20230318,11:36:09,54966,5,"[289, 292, 292, 294, 299]"
-1,0,4,20230318,11:37:39,56864,5,"[281, 279, 274, 276, 289]"
-1,0,5,20230318,11:39:48,59585,5,"[340, 91, 73, 208, 322]"
-1,0,4,20230318,11:40:54,60976,9,"[459, 182, 177, 180, 180, 233, 284, 142, 185]"
1,0,26,20230318,11:42:02,62407,11,"[459, 365, 279, 256, 274, 205, 261, 264, 284, 355, 375]"
-1,0,5,20230318,11:42:11,62591,6,"[345, 68, 40, 137, 302, 365]"
1,0,32,20230318,11:42:35,63087,13,"[525, 289, 187, 58, 170, 144, 134, 231, 187, 210, 248, 474, 474]"
1,0,30,20230318,11:42:44,63285,10,"[353, 309, 111, 40, 104, 55, 203, 205, 223, 436]"
1,0,36,20230318,11:43:09,63803,10,"[546, 350, 269, 187, 147, 241, 251, 264, 284, 472]"
1,0,32,20230318,11:44:59,66141,10,"[223, 203, 200, 195, 200, 200, 200, 200, 213, 487]"
1,0,37,20230318,11:45:15,66463,8,"[243, 203, 236, 233, 223, 205, 317, 561]"
-1,0,4,20230318,11:46:09,67606,7,"[533, 238, 55, 144, 287, 548, 396]"
-1,0,4,20230318,11:47:33,69390,6,"[508, 208, 208, 198, 200, 208]"
-1,0,5,20230318,11:47:57,69874,6,"[370, 111, 132, 53, 124, 342]"
1,0,33,20230318,11:48:19,70332,6,"[205, 203, 205, 167, 167, 233]"
-1,0,6,20230318,11:49:29,71815,8,"[403, 246, 66, 106, 264, 99, 340, 355]"
-1,0,4,20230318,11:49:48,72221,7,"[381, 182, 68, 208, 208, 208, 386]"
-1,0,4,20230318,11:54:24,78039,6,"[264, 223, 223, 220, 220, 220]"
1,0,39,20230318,11:54:29,78126,13,"[205, 195, 177, 193, 193, 193, 193, 193, 203, 193, 193, 195, 203]"
1,0,36,20230318,11:55:04,78867,7,"[563, 241, 167, 139, 185, 213, 149]"
-1,0,5,20230318,11:56:25,80596,4,"[350, 233, 233, 238]"
1,0,29,20230318,11:58:18,82975,16,"[254, 259, 233, 231, 231, 231, 231, 233, 233, 233, 236, 63, 187, 459, 246, 261]"
-1,0,5,20230318,11:58:51,83656,4,"[309, 66, 203, 205]"
1,0,37,20230318,12:02:50,88696,12,"[243, 533, 177, 180, 180, 180, 180, 177, 177, 177, 185, 190]"
-1,0,6,20230318,12:03:05,88997,7,"[533, 373, 137, 223, 226, 88, 502]"
-1,0,6,20230318,12:03:44,89826,4,"[213, 208, 205, 198]"
-1,0,4,20230318,12:04:49,91189,4,"[190, 190, 190, 198]"
1,0,35,20230318,12:04:58,91372,8,"[233, 226, 226, 226, 226, 228, 231, 238]"
-1,0,5,20230318,12:05:42,92304,19,"[251, 251, 187, 190, 193, 218, 193, 190, 198, 274, 287, 259, 259, 182, 180, 180, 180, 180, 187]"
1,0,29,20230318,12:07:57,95168,20,"[195, 195, 195, 198, 198, 198, 198, 198, 195, 198, 200, 198, 198, 198, 198, 198, 198, 203, 203, 208]"
1,0,38,20230318,12:08:04,95317,17,"[510, 368, 236, 96, 236, 91, 236, 236, 236, 238, 238, 238, 236, 243, 243, 248, 259]"
1,0,34,20230318,12:08:09,95426,11,"[177, 172, 172, 177, 177, 180, 180, 180, 182, 180, 187]"
1,0,34,20230318,12:10:37,98540,11,"[248, 274, 203, 205, 203, 203, 203, 160, 203, 210, 355]"
1,0,34,20230318,12:15:12,104319,10,"[383, 340, 243, 162, 238, 241, 210, 132, 231, 391]"
-1,0,5,20230318,12:17:05,106702,7,"[335, 91, 261, 152, 152, 347, 477]"
-1,0,5,20230318,12:19:41,109970,4,"[345, 43, 276, 284]"
-1,0,6,20230318,12:22:51,113962,4,"[342, 226, 223, 228]"
-1,0,5,20230318,12:27:30,119845,4,"[279, 274, 271, 276]"
1,0,38,20230318,12:41:15,137161,10,"[231, 134, 231, 228, 228, 228, 228, 228, 228, 231]"
1,0,32,20230318,12:41:19,137260,12,"[421, 226, 223, 223, 220, 220, 218, 218, 220, 223, 226, 246]"
-1,0,6,20230318,12:42:24,138621,5,"[187, 180, 180, 180, 182]"
1,0,38,20230318,12:42:53,139237,9,"[195, 187, 195, 177, 177, 175, 193, 190, 332]"
-1,0,4,20230318,12:43:41,140248,5,"[518, 246, 175, 218, 172]"
-1,0,6,20230318,12:43:51,140447,3,"[419, 195, 195]"
-1,0,5,20230318,12:45:35,142647,3,"[182, 182, 185]"
-1,0,4,20230318,12:49:04,147047,5,"[508, 167, 172, 165, 388]"
-1,0,5,20230318,12:52:56,151915,5,"[259, 251, 248, 246, 254]"
1,0,31,20230318,12:54:56,154462,12,"[218, 213, 200, 205, 203, 203, 203, 205, 215, 213, 218, 228]"
-1,0,4,20230318,12:56:09,156000,7,"[462, 391, 241, 238, 238, 215, 353]"
-1,0,4,20230318,13:03:15,164967,4,"[137, 134, 132, 132]"
-1,0,5,20230318,13:12:23,176478,8,"[322, 317, 317, 312, 312, 312, 320, 325]"
-1,0,7,20230318,13:13:46,178219,3,"[299, 297, 297]"
-1,0,5,20230318,13:32:08,201419,3,"[182, 180, 182]"
1,0,38,20230318,13:37:43,208490,14,"[185, 185, 175, 167, 167, 165, 167, 167, 167, 170, 170, 167, 167, 170]"
-1,0,5,20230318,13:43:54,216283,1,[571]
-1,0,5,20230318,13:43:55,216315,8,"[213, 218, 218, 218, 218, 220, 228, 251]"
-1,0,5,20230318,13:47:57,221406,4,"[340, 332, 327, 332]"
-1,0,8,20230318,13:50:34,224655,9,"[441, 289, 175, 269, 269, 248, 243, 431, 510]"
1,0,44,20230318,13:51:29,225835,15,"[551, 347, 180, 38, 175, 45, 139, 261, 233, 233, 266, 264, 401, 238, 365]"
-1,0,5,20230318,14:05:06,243001,6,"[200, 203, 198, 198, 200, 220]"
-1,0,5,20230318,14:11:22,250907,7,"[411, 408, 408, 406, 401, 393, 396]"
-1,0,6,20230318,14:15:18,255880,5,"[182, 180, 182, 180, 182]"
-1,0,6,20230318,14:21:48,264075,5,"[205, 208, 210, 213, 223]"
1,0,40,20230318,14:23:43,266493,10,"[220, 218, 218, 218, 218, 215, 215, 215, 220, 226]"
-1,0,8,20230318,14:32:31,277582,4,"[271, 266, 269, 266]"
-1,0,5,20230318,14:35:56,281895,9,"[269, 241, 241, 241, 238, 187, 243, 241, 259]"
1,0,36,20230318,14:39:13,286032,10,"[231, 226, 226, 226, 228, 228, 231, 233, 241, 254]"
-1,0,6,20230318,14:39:27,286333,3,"[266, 264, 264]"
-1,0,4,20230318,14:39:45,286704,2,"[279, 287]"
1,0,39,20230318,14:39:55,286927,16,"[203, 198, 198, 195, 200, 190, 190, 190, 190, 187, 187, 190, 190, 193, 198, 205]"
-1,0,6,20230318,14:42:10,289769,3,"[386, 386, 388]"
-1,0,6,20230318,14:45:57,294525,4,"[271, 259, 256, 256]"
-1,0,6,20230318,14:46:20,295005,4,"[383, 279, 281, 294]"
1,0,35,20230318,14:53:26,303977,34,"[345, 330, 322, 320, 320, 317, 320, 327, 317, 317, 317, 314, 314, 312, 312, 309, 309, 309, 309, 307, 264, 309, 274, 213, 292, 309, 307, 307, 304, 304, 304, 304, 312, 330]"
1,0,32,20230318,14:56:31,307870,12,"[568, 304, 297, 177, 304, 304, 304, 307, 335, 309, 314, 322]"
-1,0,6,20230318,14:57:10,308701,4,"[335, 330, 330, 335]"
-1,0,6,20230318,14:57:20,308924,3,"[281, 279, 281]"
-1,0,5,20230318,14:59:01,311030,8,"[330, 289, 266, 287, 226, 370, 297, 279]"
-1,0,7,20230318,15:00:49,313292,4,"[304, 149, 287, 289]"
-1,0,6,20230318,15:00:59,313489,5,"[317, 320, 322, 353, 353]"
-1,0,6,20230318,15:02:04,314861,6,"[322, 317, 320, 320, 320, 322]"
-1,0,5,20230318,15:02:19,315181,6,"[304, 302, 299, 302, 304, 398]"
-1,0,5,20230318,15:03:05,316147,5,"[314, 314, 312, 312, 416]"
-1,0,6,20230318,15:03:07,316175,5,"[198, 322, 320, 320, 317]"
-1,0,6,20230318,15:04:14,317585,6,"[419, 406, 403, 403, 411, 416]"
-1,0,5,20230318,15:04:44,318219,6,"[378, 342, 342, 342, 342, 350]"
1,0,51,20230318,15:05:10,318773,4,"[223, 218, 220, 223]"
-1,0,6,20230318,15:05:21,319016,6,"[350, 353, 347, 350, 355, 355]"
-1,0,8,20230318,15:05:32,319239,4,"[287, 287, 307, 297]"
-1,0,6,20230318,15:08:13,322627,4,"[370, 370, 373, 373]"
1,0,38,20230318,15:09:05,323724,24,"[365, 363, 360, 363, 363, 363, 365, 365, 363, 363, 365, 365, 365, 363, 363, 360, 358, 358, 358, 358, 373, 363, 368, 373]"
-1,0,6,20230318,15:09:34,324334,5,"[396, 391, 388, 388, 391]"
-1,0,7,20230318,15:09:56,324797,2,"[187, 76]"
1,0,40,20230318,15:10:00,324887,17,"[317, 317, 312, 320, 317, 317, 317, 317, 317, 320, 320, 322, 325, 325, 325, 330, 330]"
-1,0,5,20230323,05:39:12,16609,1,[375]
-1,0,4,20230323,05:40:36,18375,3,"[220, 220, 226]"
-1,0,5,20230323,05:40:56,18808,5,"[218, 205, 205, 205, 215]"
-1,0,6,20230323,05:41:29,19494,3,"[157, 157, 160]"
-1,0,4,20230323,05:42:19,20534,2,"[342, 342]"
-1,0,6,20230323,05:43:27,21953,3,"[236, 226, 231]"
-1,0,4,20230323,05:45:02,23963,6,"[187, 185, 180, 177, 177, 193]"
-1,0,4,20230323,05:45:18,24278,4,"[223, 220, 220, 220]"
-1,0,5,20230323,05:46:07,25301,4,"[391, 279, 279, 281]"
-1,0,4,20230323,05:49:09,29130,4,"[241, 238, 238, 246]"
-1,0,4,20230323,05:50:02,30271,3,"[264, 264, 269]"
-1,0,5,20230323,05:53:49,35049,5,"[236, 238, 238, 241, 246]"
-1,0,6,20230323,05:53:57,35218,3,"[198, 198, 200]"
-1,0,4,20230323,05:55:49,37575,4,"[320, 226, 226, 241]"
-1,0,7,20230323,05:56:36,38578,6,"[241, 241, 241, 243, 246, 254]"
-1,0,4,20230323,05:59:19,42003,5,"[236, 233, 231, 231, 236]"
-1,0,7,20230323,05:59:22,42066,6,"[320, 248, 246, 246, 243, 274]"
-1,0,5,20230323,06:00:06,42978,4,"[251, 243, 241, 241]"
-1,0,5,20230323,06:01:48,45122,2,"[233, 233]"
-1,0,5,20230323,06:02:03,45458,3,"[170, 170, 175]"
-1,0,5,20230323,06:02:37,46150,4,"[251, 246, 246, 66]"
1,0,37,20230323,06:03:46,47609,8,"[182, 180, 182, 182, 180, 180, 177, 182]"
-1,0,5,20230323,06:04:51,48988,3,"[152, 160, 157]"
-1,0,5,20230323,06:05:21,49611,2,"[185, 187]"
-1,0,5,20230323,06:05:30,49804,8,"[205, 198, 195, 121, 170, 190, 190, 213]"
-1,0,4,20230323,06:08:08,53094,13,"[172, 167, 165, 170, 165, 162, 160, 160, 165, 170, 170, 172, 180]"
-1,0,5,20230323,06:08:46,53894,7,"[198, 198, 198, 208, 523, 523, 502]"
-1,0,4,20230323,06:10:39,56254,4,"[215, 210, 210, 210]"
-1,0,4,20230323,06:12:20,58397,5,"[233, 165, 231, 233, 238]"
-1,0,5,20230323,06:15:37,62572,3,"[144, 144, 154]"
-1,0,5,20230323,06:18:14,65850,36,"[363, 241, 175, 172, 170, 167, 167, 167, 167, 167, 167, 167, 167, 165, 165, 165, 279, 271, 223, 154, 157, 152, 152, 147, 147, 144, 142, 142, 137, 137, 137, 139, 134, 134, 187, 144]"
1,0,38,20230323,06:19:22,67272,27,"[218, 218, 218, 220, 223, 223, 223, 223, 226, 223, 223, 223, 223, 226, 226, 203, 228, 231, 231, 231, 269, 233, 243, 541, 571, 568, 401]"
-1,0,5,20230323,06:19:35,67558,3,"[238, 226, 233]"
-1,0,5,20230323,06:24:34,73861,28,"[182, 165, 157, 154, 157, 157, 157, 157, 160, 160, 170, 172, 256, 408, 172, 167, 170, 170, 172, 167, 172, 167, 160, 157, 165, 157, 162, 424]"
-1,0,5,20230323,06:24:37,73932,7,"[195, 195, 182, 182, 182, 185, 398]"
1,0,42,20230323,06:28:36,78946,10,"[289, 289, 289, 292, 294, 294, 299, 299, 299, 302]"
-1,0,6,20230323,06:29:37,80218,5,"[205, 205, 203, 203, 203]"
-1,0,5,20230323,06:30:46,81688,3,"[302, 302, 307]"
1,0,38,20230323,06:30:52,81807,12,"[279, 337, 264, 261, 261, 259, 259, 256, 254, 251, 251, 251]"
-1,0,6,20230323,06:33:12,84752,4,"[373, 231, 231, 231]"
-1,0,4,20230323,06:34:00,85775,4,"[215, 195, 195, 203]"
1,0,42,20230323,06:35:15,87345,15,"[236, 215, 208, 208, 208, 208, 198, 264, 198, 198, 264, 205, 193, 190, 190]"
-1,0,5,20230323,06:39:54,93226,4,"[322, 322, 322, 416]"
-1,0,6,20230323,06:39:57,93271,3,"[281, 281, 281]"
-1,0,5,20230323,06:40:02,93392,5,"[401, 276, 317, 320, 332]"
1,0,38,20230323,06:40:05,93465,6,"[271, 271, 274, 276, 281, 289]"
-1,0,5,20230323,06:40:29,93962,5,"[284, 284, 281, 281, 299]"
1,0,33,20230323,06:40:56,94516,9,"[289, 279, 279, 279, 279, 279, 279, 279, 284]"
1,0,29,20230323,06:40:59,94585,8,"[213, 210, 213, 213, 215, 213, 215, 228]"
1,0,30,20230323,06:41:04,94699,10,"[289, 271, 266, 266, 266, 266, 266, 266, 269, 281]"
1,0,40,20230323,06:41:25,95122,5,"[302, 299, 297, 297, 297]"
1,0,37,20230323,06:41:29,95217,6,"[238, 236, 238, 238, 238, 248]"
1,0,36,20230323,06:41:55,95772,5,"[393, 373, 373, 373, 200]"
-1,0,3,20230323,06:42:40,96720,19,"[261, 251, 193, 251, 251, 251, 254, 368, 342, 261, 266, 317, 274, 274, 274, 276, 284, 269, 281]"
-1,0,3,20230323,06:42:46,96830,3,"[294, 294, 299]"
-1,0,6,20230323,06:43:13,97417,2,"[294, 294]"
1,0,26,20230323,06:44:41,99269,17,"[254, 246, 241, 238, 241, 236, 236, 236, 236, 236, 238, 238, 241, 238, 241, 243, 279]"
-1,0,5,20230323,06:45:45,100581,4,"[307, 294, 292, 307]"
1,0,44,20230323,06:45:56,100782,26,"[271, 271, 269, 271, 271, 271, 271, 269, 269, 269, 269, 271, 279, 289, 325, 274, 269, 261, 256, 251, 248, 254, 271, 254, 259, 266]"
-1,0,3,20230323,06:46:11,101108,3,"[165, 154, 157]"
-1,0,4,20230323,06:46:42,101751,4,"[180, 213, 215, 241]"
-1,0,6,20230323,06:47:30,102763,2,"[259, 264]"
-1,0,5,20230323,06:47:41,103006,9,"[533, 208, 208, 208, 208, 215, 307, 248, 226]"
-1,0,5,20230323,06:48:12,103644,6,"[256, 246, 243, 243, 243, 264]"
-1,0,4,20230323,06:48:20,103806,3,"[269, 266, 269]"
-1,0,3,20230323,06:57:34,115486,16,"[193, 185, 185, 182, 185, 185, 182, 182, 182, 182, 182, 185, 185, 190, 187, 190]"
1,0,35,20230323,07:00:24,119062,10,"[266, 266, 254, 248, 251, 248, 251, 259, 256, 261]"
-1,0,5,20230323,07:00:53,119653,3,"[266, 266, 269]"
1,0,28,20230323,07:01:17,120163,12,"[210, 388, 205, 208, 208, 208, 210, 210, 208, 205, 208, 210]"
1,0,26,20230323,07:01:20,120223,11,"[185, 182, 182, 182, 182, 182, 182, 182, 185, 185, 193]"
1,0,39,20230323,07:02:52,122156,10,"[203, 200, 198, 195, 193, 193, 193, 193, 195, 200]"
1,0,37,20230323,07:04:01,123624,4,"[200, 200, 205, 210]"
-1,0,5,20230323,05:39:12,16609,1,[375]
-1,0,4,20230323,05:40:36,18375,3,"[220, 220, 226]"
-1,0,5,20230323,05:40:56,18808,5,"[218, 205, 205, 205, 215]"
-1,0,6,20230323,05:41:29,19494,3,"[157, 157, 160]"
-1,0,4,20230323,05:42:19,20534,2,"[342, 342]"
-1,0,6,20230323,05:43:27,21953,3,"[236, 226, 231]"
-1,0,4,20230323,05:45:02,23963,6,"[187, 185, 180, 177, 177, 193]"
-1,0,4,20230323,05:45:18,24278,4,"[223, 220, 220, 220]"
-1,0,5,20230323,05:46:07,25301,4,"[391, 279, 279, 281]"
-1,0,4,20230323,05:49:09,29130,4,"[241, 238, 238, 246]"
-1,0,4,20230323,05:50:02,30271,3,"[264, 264, 269]"
-1,0,5,20230323,05:53:49,35049,5,"[236, 238, 238, 241, 246]"
-1,0,6,20230323,05:53:57,35218,3,"[198, 198, 200]"
-1,0,4,20230323,05:55:49,37575,4,"[320, 226, 226, 241]"
-1,0,7,20230323,05:56:36,38578,6,"[241, 241, 241, 243, 246, 254]"
-1,0,4,20230323,05:59:19,42003,5,"[236, 233, 231, 231, 236]"
-1,0,7,20230323,05:59:22,42066,6,"[320, 248, 246, 246, 243, 274]"
-1,0,5,20230323,06:00:06,42978,4,"[251, 243, 241, 241]"
-1,0,5,20230323,06:01:48,45122,2,"[233, 233]"
-1,0,5,20230323,06:02:03,45458,3,"[170, 170, 175]"
-1,0,5,20230323,06:02:37,46150,4,"[251, 246, 246, 66]"
1,0,37,20230323,06:03:46,47609,8,"[182, 180, 182, 182, 180, 180, 177, 182]"
-1,0,5,20230323,06:04:51,48988,3,"[152, 160, 157]"
-1,0,5,20230323,06:05:21,49611,2,"[185, 187]"
-1,0,5,20230323,06:05:30,49804,8,"[205, 198, 195, 121, 170, 190, 190, 213]"
-1,0,4,20230323,06:08:08,53094,13,"[172, 167, 165, 170, 165, 162, 160, 160, 165, 170, 170, 172, 180]"
-1,0,5,20230323,06:08:46,53894,7,"[198, 198, 198, 208, 523, 523, 502]"
-1,0,4,20230323,06:10:39,56254,4,"[215, 210, 210, 210]"
-1,0,4,20230323,06:12:20,58397,5,"[233, 165, 231, 233, 238]"
-1,0,5,20230323,06:15:37,62572,3,"[144, 144, 154]"
-1,0,5,20230323,06:18:14,65850,36,"[363, 241, 175, 172, 170, 167, 167, 167, 167, 167, 167, 167, 167, 165, 165, 165, 279, 271, 223, 154, 157, 152, 152, 147, 147, 144, 142, 142, 137, 137, 137, 139, 134, 134, 187, 144]"
